"166",0,0,0,5188,0,0,0
"167",0,0,0,5188,0,0,0
"168",0,0,0,5188,0,0,0
"169",0,0,0,5188,0,0,0
"170",0,0,0,5188,0,0,0
"171",0,0,0,5188,0,0,0
"172",0,0,0,5188,0,0,0
"173",0,0,4016,1172,0,0,0
"174",0,0,0,5188,0,0,0
"175",0,0,0,5188,0,0,0
"176",0,0,407,4781,0,0,0
"177",0,0,705,4483,0,0,0
"178",0,0,0,5188,0,0,0
"179",0,0,139,5049,0,0,0
"180",0,0,0,5188,0,0,0
"181",0,924,0,4264,0,0,0
"182",457,0,0,4731,0,0,0
"183",0,854,0,4334,0,0,0
"184",0,3390,0,1798,0,0,0
"185",0,4973,0,215,0,0,0
"186",2282,0,0,2906,0,0,0
"187",395,0,0,4793,0,0,0
"188",0,0,0,5188,0,0,0
"189",0,0,0,5188,0,0,0
"190",0,0,0,5188,0,0,0
"191",0,0,0,5188,0,0,0
"192",0,0,0,5188,0,0,0
"193",0,0,0,5188,0,0,0
"194",0,2161,0,3027,0,0,0
"195",0,0,0,5188,0,0,0
"196",0,0,0,5188,0,0,0
"197",0,930,0,4258,0,0,0
"198",0,1546,0,3642,0,0,0
"199",0,0,0,4534,654,0,0
"200",0,1156,1802,2230,0,0,0
"201",0,0,0,5173,0,0,0
"202",0,0,0,5173,0,0,0
"203",0,0,0,5173,0,0,0
"204",0,0,0,5173,0,0,0
"205",1215,0,0,3958,0,0,0
"206",0,0,0,5173,0,0,0
"207",0,1893,0,3280,0,0,0
"208",0,403,0,4770,0,0,0
"209",0,0,3,5170,0,0,0
"210",0,0,0,5173,0,0,0
"211",0,67,0,5106,0,0,0
"212",1336,0,0,3837,0,0,0
"213",3814,0,0,1359,0,0,0
"214",0,0,0,5173,0,0,0
"215",0,0,0,5173,0,0,0
"216",0,0,1929,3244,0,0,0
"217",0,0,0,5173,0,0,0
"218",0,0,0,5173,0,0,0
"219",0,144,0,649,4380,0,0
"220",0,0,0,5173,0,0,0
"221",2170,0,0,3003,0,0,0
"222",0,2669,0,2504,0,0,0
"223",0,0,0,5173,0,0,0
"224",1072,0,0,4101,0,0,0
"225",0,0,0,5173,0,0,0
"226",0,0,0,5173,0,0,0
"227",0,0,1026,4147,0,0,0
"228",0,0,0,2041,3132,0,0
"229",0,0,0,5173,0,0,0
"230",0,0,0,5173,0,0,0
"231",0,864,0,4309,0,0,0
"232",0,0,0,4857,316,0,0
"233",0,0,1123,4050,0,0,0
"234",0,0,0,5173,0,0,0
"235",0,0,0,5173,0,0,0
"236",0,0,0,5173,0,0,0
"237",0,0,0,5173,0,0,0
"238",0,0,0,5173,0,0,0
"239",0,0,0,5173,0,0,0
"240",0,0,0,5173,0,0,0
"241",0,0,0,5173,0,0,0
"242",0,194,0,4979,0,0,0
"243",0,0,0,5173,0,0,0
"244",0,0,751,4422,0,0,0
"245",0,0,0,5173,0,0,0
"246",0,0,0,5173,0,0,0
"247",0,0,0,5173,0,0,0
"248",0,0,0,5173,0,0,0
"249",0,0,0,5173,0,0,0
"250",0,0,361,4812,0,0,0
"251",0,0,0,5173,0,0,0
"252",0,0,0,5173,0,0,0
"253",0,0,0,3381,1792,0,0
"254",0,1822,0,2360,991,0,0
"255",0,0,0,5173,0,0,0
"256",0,0,2340,2833,0,0,0
"257",0,0,0,5173,0,0,0
"258",0,0,0,5173,0,0,0
"259",0,2833,0,2340,0,0,0
"260",0,0,0,5173,0,0,0
"261",0,1246,0,3927,0,0,0
"262",0,0,0,5173,0,0,0
"263",0,0,0,0,5173,0,0
"264",0,0,0,5173,0,0,0
"265",0,0,0,2802,2371,0,0
"266",0,291,0,4882,0,0,0
"267",0,0,0,5144,29,0,0
"268",0,0,0,5173,0,0,0
"269",939,0,3018,1216,0,0,0
"270",0,0,0,5173,0,0,0
"271",0,0,0,5173,0,0,0
"272",0,0,0,5173,0,0,0
"273",0,0,0,5173,0,0,0
"274",0,0,0,5173,0,0,0
"275",0,0,0,5173,0,0,0
"276",0,3412,0,1761,0,0,0
"277",0,0,0,5173,0,0,0
"278",557,0,0,4616,0,0,0
"279",0,0,0,5173,0,0,0
"280",0,0,598,4575,0,0,0
"281",0,0,671,4502,0,0,0
"282",0,0,2014,3159,0,0,0
"283",0,0,0,5173,0,0,0
"284",0,0,0,5173,0,0,0
"285",0,0,0,4021,1152,0,0
"286",0,0,0,5173,0,0,0
"287",0,0,0,5173,0,0,0
"288",0,0,0,5173,0,0,0
"289",0,0,0,4949,224,0,0
"290",5095,78,0,0,0,0,0
"291",0,0,1142,4031,0,0,0
"292",0,0,0,5173,0,0,0
"293",0,0,1068,4105,0,0,0
"294",754,0,1272,3147,0,0,0
"295",0,0,0,5173,0,0,0
"296",0,0,0,5173,0,0,0
"297",0,0,0,2960,2213,0,0
"298",0,0,0,5173,0,0,0
"299",0,0,1882,3291,0,0,0
"300",0,0,0,5173,0,0,0
"301",0,0,0,5188,0,0,0
"302",0,0,648,4540,0,0,0
"303",0,0,0,5188,0,0,0
"304",0,0,0,5188,0,0,0
"305",0,0,0,5188,0,0,0
"306",433,0,0,4755,0,0,0
"307",0,0,0,5188,0,0,0
"308",0,0,0,3011,2177,0,0
"309",0,0,0,5188,0,0,0
"310",0,0,0,5188,0,0,0
"311",0,0,0,5188,0,0,0
"312",0,0,0,5188,0,0,0
"313",0,2999,0,2189,0,0,0
"314",0,0,0,5188,0,0,0
"315",0,0,0,5188,0,0,0
"316",0,0,0,5188,0,0,0
"317",0,0,0,5188,0,0,0
"318",0,0,897,4291,0,0,0
"319",0,0,0,5188,0,0,0
"320",0,0,0,5188,0,0,0
"321",0,0,0,5188,0,0,0
"322",0,0,0,5188,0,0,0
"323",0,0,0,5188,0,0,0
"324",0,0,2079,3109,0,0,0
"325",0,0,0,2569,2619,0,0
"326",0,0,0,5188,0,0,0
"327",0,0,0,5188,0,0,0
"328",0,0,1274,3914,0,0,0
"329",0,0,0,2144,3044,0,0
"330",0,0,0,4180,1008,0,0
"331",0,0,0,5188,0,0,0
"332",0,0,126,5062,0,0,0
"333",0,0,0,4737,451,0,0
"334",0,0,0,5188,0,0,0
"335",0,2204,0,2694,290,0,0
"336",0,3964,0,1224,0,0,0
"337",0,0,0,2475,2713,0,0
"338",189,0,0,4999,0,0,0
"339",0,0,0,3805,1383,0,0
"340",282,0,0,4906,0,0,0
"341",0,0,0,5188,0,0,0
"342",0,4693,0,495,0,0,0
"343",0,0,0,5188,0,0,0
"344",0,0,0,5188,0,0,0
"345",0,0,0,3505,1683,0,0
"346",0,0,0,5188,0,0,0
"347",0,0,0,5188,0,0,0
"348",0,0,0,2420,2768,0,0
"349",0,0,0,5188,0,0,0
"350",0,0,0,5188,0,0,0
"351",0,0,0,5188,0,0,0
"352",0,0,0,5188,0,0,0
"353",0,0,0,5188,0,0,0
"354",0,0,0,5171,17,0,0
"355",0,0,0,5188,0,0,0
"356",0,0,0,5188,0,0,0
"357",0,0,0,5188,0,0,0
"358",0,0,0,5188,0,0,0
"359",0,0,0,5094,94,0,0
"360",0,0,712,4476,0,0,0
"361",0,0,0,5188,0,0,0
"362",0,0,0,5188,0,0,0
"363",0,0,0,5188,0,0,0
"364",0,2016,0,3172,0,0,0
"365",0,0,0,5188,0,0,0
"366",0,207,0,4981,0,0,0
"367",0,0,0,5188,0,0,0
"368",0,102,0,5086,0,0,0
"369",0,0,0,5188,0,0,0
"370",0,0,612,4576,0,0,0
"371",0,0,0,4733,455,0,0
"372",0,0,0,1532,3656,0,0
"373",0,8,0,5180,0,0,0
"374",0,0,0,5188,0,0,0
"375",0,0,0,3772,1416,0,0
"376",1540,0,0,3648,0,0,0
"377",0,0,0,5188,0,0,0
"378",0,0,0,5188,0,0,0
"379",0,0,0,5188,0,0,0
"380",0,0,0,3169,2019,0,0
"381",0,0,0,5188,0,0,0
"382",0,1485,0,3703,0,0,0
"383",0,0,0,5188,0,0,0
"384",0,0,0,5188,0,0,0
"385",0,0,0,5188,0,0,0
"386",0,0,0,5188,0,0,0
"387",0,0,0,5188,0,0,0
"388",1065,0,0,4123,0,0,0
"389",758,0,0,4430,0,0,0
"390",741,0,0,4447,0,0,0
"391",0,0,0,5188,0,0,0
"392",0,0,0,5188,0,0,0
"393",0,0,0,5188,0,0,0
"394",0,0,0,2402,2786,0,0
"395",0,0,0,5188,0,0,0
"396",0,0,0,5188,0,0,0
"397",0,0,0,5188,0,0,0
"398",0,0,0,5188,0,0,0
"399",0,0,0,4318,870,0,0
"400",1667,0,906,2615,0,0,0
"401",0,0,0,5184,0,0,0
"402",0,0,1577,3607,0,0,0
"403",506,0,280,4398,0,0,0
"404",0,0,0,5184,0,0,0
"405",0,0,0,5184,0,0,0
"406",0,1456,0,3728,0,0,0
"407",0,0,1723,3461,0,0,0
"408",0,0,0,5184,0,0,0
"409",0,0,788,4396,0,0,0
"410",0,0,0,5184,0,0,0
"411",0,0,0,5184,0,0,0
"412",0,0,0,5184,0,0,0
"413",0,0,0,5184,0,0,0
"414",0,0,0,5184,0,0,0
"415",0,0,0,5184,0,0,0
"416",0,0,535,4649,0,0,0
"417",0,0,0,5184,0,0,0
"418",0,0,0,5184,0,0,0
"419",0,0,0,5184,0,0,0
"420",0,0,0,5184,0,0,0
"421",0,0,1805,3379,0,0,0
"422",0,0,0,4141,1043,0,0
"423",0,0,0,5184,0,0,0
"424",0,0,984,3286,914,0,0
"425",0,0,0,5184,0,0,0
"426",0,0,0,5184,0,0,0
"427",2324,0,0,2860,0,0,0
"428",0,0,0,5184,0,0,0
"429",0,0,0,5076,108,0,0
"430",0,0,0,5184,0,0,0
"431",0,0,0,5184,0,0,0
"432",0,0,2016,3168,0,0,0
"433",0,0,0,5184,0,0,0
"434",0,0,1025,4159,0,0,0
"435",0,0,0,5184,0,0,0
"436",0,0,0,5184,0,0,0
"437",0,0,0,5184,0,0,0
"438",0,0,0,5184,0,0,0
"439",0,0,105,3885,1194,0,0
"440",0,0,0,5184,0,0,0
"441",0,0,0,5184,0,0,0
"442",0,0,0,5184,0,0,0
"443",0,0,0,5184,0,0,0
"444",0,0,0,5184,0,0,0
"445",0,0,0,5184,0,0,0
"446",0,0,0,5180,4,0,0
"447",0,0,0,5184,0,0,0
"448",0,0,0,4838,346,0,0
"449",0,0,823,4361,0,0,0
"450",0,0,0,5184,0,0,0
"451",0,0,1247,3937,0,0,0
"452",0,0,372,4812,0,0,0
"453",0,0,0,4611,573,0,0
"454",0,0,0,4692,492,0,0
"455",0,0,0,5184,0,0,0
"456",0,0,802,2815,1567,0,0
"457",0,0,1047,4137,0,0,0
"458",0,0,0,7,5177,0,0
"459",0,0,1964,3220,0,0,0
"460",0,0,0,5184,0,0,0
"461",0,0,0,5184,0,0,0
"462",0,0,426,4758,0,0,0
"463",0,0,110,5074,0,0,0
"464",0,0,1792,3392,0,0,0
"465",0,0,0,5184,0,0,0
"466",0,0,0,5184,0,0,0
"467",0,0,0,5184,0,0,0
"468",0,0,0,5184,0,0,0
"469",0,0,0,4736,448,0,0
"470",0,0,1729,3455,0,0,0
"471",0,0,2206,2978,0,0,0
"472",0,0,0,5184,0,0,0
"473",0,0,0,5184,0,0,0
"474",0,0,0,5184,0,0,0
"475",0,0,0,5184,0,0,0
"476",0,0,0,5184,0,0,0
"477",0,0,0,4367,817,0,0
"478",172,0,0,5012,0,0,0
"479",0,0,0,5184,0,0,0
"480",0,0,33,3976,1175,0,0
"481",0,0,0,5184,0,0,0
"482",0,0,0,5184,0,0,0
"483",0,1561,563,3060,0,0,0
"484",0,0,0,5184,0,0,0
"485",0,0,0,5184,0,0,0
"486",0,0,0,5184,0,0,0
"487",0,0,0,4888,0,296,0
"488",0,0,0,5184,0,0,0
"489",0,0,0,5184,0,0,0
"490",0,0,0,5184,0,0,0
"491",0,370,0,4814,0,0,0
"492",0,0,1153,4031,0,0,0
"493",0,0,0,5184,0,0,0
"494",0,2268,0,2916,0,0,0
"495",0,0,2899,2285,0,0,0
"496",0,1172,0,4012,0,0,0
"497",0,158,0,5026,0,0,0
"498",0,0,0,5184,0,0,0
"499",0,0,219,4965,0,0,0
"500",0,921,0,4263,0,0,0
"501",0,0,0,2450,2722,0,0
"502",38,0,0,5134,0,0,0
"503",0,0,0,5172,0,0,0
"504",0,0,0,5172,0,0,0
"505",0,0,0,5172,0,0,0
"506",0,0,2882,2290,0,0,0
"507",0,954,0,4218,0,0,0
"508",0,0,0,4674,498,0,0
"509",0,0,3900,1272,0,0,0
"510",0,0,0,5158,14,0,0
"511",0,0,0,5172,0,0,0
"512",0,0,0,4883,289,0,0
"513",0,0,0,5172,0,0,0
"514",0,0,0,4187,985,0,0
"515",0,0,0,5172,0,0,0
"516",0,0,0,4885,287,0,0
"517",0,0,0,5172,0,0,0
"518",0,0,0,5172,0,0,0
"519",0,0,0,5172,0,0,0
"520",0,0,0,5172,0,0,0
"521",0,0,0,5172,0,0,0
"522",0,0,0,5172,0,0,0
"523",0,0,771,4386,15,0,0
"524",0,0,0,5172,0,0,0
"525",0,0,0,5172,0,0,0
"526",0,0,2322,2850,0,0,0
"527",0,0,3225,1947,0,0,0
"528",0,0,0,5172,0,0,0
"529",0,1741,0,3431,0,0,0
"530",0,0,0,5172,0,0,0
"531",0,0,0,5172,0,0,0
"532",0,0,3046,2126,0,0,0
"533",0,0,864,4308,0,0,0
"534",0,0,0,4200,972,0,0
"535",1072,0,0,4100,0,0,0
"536",0,0,0,5172,0,0,0
"537",0,0,0,5172,0,0,0
"538",0,0,0,5172,0,0,0
"539",0,34,0,5138,0,0,0
"540",2833,0,0,2339,0,0,0
"541",0,0,0,5172,0,0,0
"542",41,0,0,5131,0,0,0
"543",0,0,0,5172,0,0,0
"544",1200,0,0,3972,0,0,0
"545",0,0,0,5172,0,0,0
"546",0,0,0,5172,0,0,0
"547",0,1271,0,3901,0,0,0
"548",0,0,0,5172,0,0,0
"549",0,0,0,5172,0,0,0
"550",0,0,1436,3736,0,0,0
"551",0,1034,505,3633,0,0,0
"552",0,0,0,5172,0,0,0
"553",0,0,0,5172,0,0,0
"554",0,0,0,5172,0,0,0
"555",0,0,0,5172,0,0,0
"556",0,0,61,5111,0,0,0
"557",0,0,0,5172,0,0,0
"558",0,0,0,5172,0,0,0
"559",0,0,0,5172,0,0,0
"560",0,0,0,5172,0,0,0
"561",0,0,0,5172,0,0,0
"562",95,0,0,5077,0,0,0
"563",0,0,1169,3501,502,0,0
"564",0,0,0,5172,0,0,0
"565",0,0,0,4998,174,0,0
"566",0,0,0,3930,1242,0,0
"567",0,0,0,5172,0,0,0
"568",0,0,0,5172,0,0,0
"569",0,0,0,5172,0,0,0
"570",0,0,0,5172,0,0,0
"571",802,0,0,3221,1149,0,0
"572",0,0,0,5172,0,0,0
"573",0,0,0,5172,0,0,0
"574",0,0,0,5172,0,0,0
"575",0,0,0,5172,0,0,0
"576",0,0,0,5172,0,0,0
"577",33,0,0,5139,0,0,0
"578",0,0,0,5172,0,0,0
"579",0,0,1846,3326,0,0,0
"580",0,0,3721,1451,0,0,0
"581",0,0,0,5172,0,0,0
"582",309,0,0,4768,0,95,0
"583",4862,0,0,203,107,0,0
"584",0,0,0,5172,0,0,0
"585",0,0,0,5172,0,0,0
"586",0,0,0,5172,0,0,0
"587",0,0,0,5172,0,0,0
"588",0,0,0,5172,0,0,0
"589",0,0,0,2989,2183,0,0
"590",0,0,0,5172,0,0,0
"591",0,0,0,5172,0,0,0
"592",0,0,0,5172,0,0,0
"593",0,0,0,3476,1696,0,0
"594",0,0,770,4402,0,0,0
"595",0,1033,0,4139,0,0,0
"596",0,508,0,4664,0,0,0
"597",0,0,113,5059,0,0,0
"598",331,0,0,4841,0,0,0
"599",0,0,1788,3384,0,0,0
"600",0,0,1374,3609,189,0,0
"601",0,0,0,5169,0,0,0
"602",0,0,0,5169,0,0,0
"603",0,0,0,5169,0,0,0
"604",0,913,0,4256,0,0,0
"605",0,0,0,5169,0,0,0
"606",0,0,0,5169,0,0,0
"607",0,0,827,4342,0,0,0
"608",0,0,0,5169,0,0,0
"609",0,0,0,5169,0,0,0
"610",0,0,0,5169,0,0,0
"611",0,0,1991,3178,0,0,0
"612",578,0,0,4591,0,0,0
"613",0,0,1005,4164,0,0,0
"614",0,0,0,5169,0,0,0
"615",0,0,0,5169,0,0,0
"616",0,0,0,5169,0,0,0
"617",0,0,0,5033,136,0,0
"618",0,0,0,5169,0,0,0
"619",1548,0,0,3621,0,0,0
"620",972,0,0,4197,0,0,0
"621",0,0,0,5082,87,0,0
"622",0,0,0,5169,0,0,0
"623",0,0,0,4830,339,0,0
"624",0,0,0,5169,0,0,0
"625",0,0,0,5169,0,0,0
"626",0,1285,0,3884,0,0,0
"627",0,0,0,4875,294,0,0
"628",0,0,0,5129,40,0,0
"629",0,0,0,2986,2183,0,0
"630",0,0,0,5169,0,0,0
"631",2833,0,0,1608,728,0,0
"632",0,0,0,5169,0,0,0
"633",0,0,0,5169,0,0,0
"634",0,0,0,5169,0,0,0
"635",0,0,0,5169,0,0,0
"636",0,0,480,4689,0,0,0
"637",0,0,51,5118,0,0,0
"638",0,0,3201,1968,0,0,0
"639",0,0,3040,2129,0,0,0
"640",0,0,0,5169,0,0,0
"641",0,0,836,1784,2549,0,0
"642",234,0,0,4805,130,0,0
"643",0,0,0,5169,0,0,0
"644",0,0,0,186,4983,0,0
"645",0,51,5084,34,0,0,0
"646",0,0,0,5169,0,0,0
"647",0,0,0,5169,0,0,0
"648",0,0,0,5169,0,0,0
"649",0,0,0,5169,0,0,0
"650",0,0,0,5169,0,0,0
"651",0,0,0,5169,0,0,0
"652",0,0,0,5169,0,0,0
"653",0,0,0,5169,0,0,0
"654",0,0,0,1559,3610,0,0
"655",0,0,1011,4158,0,0,0
"656",0,0,0,4232,937,0,0
"657",0,0,0,5169,0,0,0
"658",0,0,0,2631,2538,0,0
"659",0,0,0,5169,0,0,0
"660",0,0,0,5169,0,0,0
"661",0,0,643,4526,0,0,0
"662",0,0,0,5169,0,0,0
"663",0,0,0,5169,0,0,0
"664",0,3311,0,1858,0,0,0
"665",0,0,0,5169,0,0,0
"666",0,1731,0,3438,0,0,0
"667",0,0,0,5169,0,0,0
"668",0,0,0,5169,0,0,0
"669",0,0,0,5169,0,0,0
"670",0,0,0,5169,0,0,0
"671",0,0,0,4216,953,0,0
"672",0,0,0,5169,0,0,0
"673",0,0,0,5169,0,0,0
"674",0,0,0,5169,0,0,0
"675",0,0,0,5169,0,0,0
"676",0,0,1338,3831,0,0,0
"677",0,1477,997,2695,0,0,0
"678",0,663,2165,2341,0,0,0
"679",0,363,0,2963,1843,0,0
"680",0,0,0,5169,0,0,0
"681",0,0,0,5169,0,0,0
"682",0,0,0,5169,0,0,0
"683",0,0,0,5169,0,0,0
"684",0,0,2130,3039,0,0,0
"685",0,1358,0,3805,6,0,0
"686",0,0,0,5169,0,0,0
"687",0,0,0,5001,168,0,0
"688",0,0,0,5169,0,0,0
"689",0,0,2498,272,2399,0,0
"690",0,0,0,5169,0,0,0
"691",167,0,0,5002,0,0,0
"692",0,0,0,5169,0,0,0
"693",0,0,0,5169,0,0,0
"694",0,0,0,5169,0,0,0
"695",0,1340,0,3829,0,0,0
"696",0,342,936,3891,0,0,0
"697",0,0,0,5169,0,0,0
"698",0,0,178,4991,0,0,0
"699",0,0,0,5169,0,0,0
"700",0,0,0,5169,0,0,0
"701",0,0,0,5171,0,0,0
"702",0,0,0,5171,0,0,0
"703",0,0,0,5171,0,0,0
"704",0,0,1404,1250,2517,0,0
"705",0,1968,0,3203,0,0,0
"706",0,0,0,5171,0,0,0
"707",0,0,0,5171,0,0,0
"708",0,0,0,2643,0,2528,0
"709",0,893,0,4278,0,0,0
"710",0,0,0,5171,0,0,0
"711",0,0,0,5171,0,0,0
"712",0,0,0,5171,0,0,0
"713",0,0,0,5171,0,0,0
"714",26,0,0,5145,0,0,0
"715",0,0,0,5171,0,0,0
"716",0,0,0,5171,0,0,0
"717",0,0,0,5171,0,0,0
"718",0,0,0,5171,0,0,0
"719",45,0,0,5126,0,0,0
"720",0,0,0,4544,627,0,0
"721",0,819,0,4352,0,0,0
"722",0,0,152,5019,0,0,0
"723",0,868,0,2927,1376,0,0
"724",947,0,0,4224,0,0,0
"725",0,0,0,5171,0,0,0
"726",0,0,0,5171,0,0,0
"727",0,0,0,5171,0,0,0
"728",2078,0,1142,1951,0,0,0
"729",0,0,0,5105,66,0,0
"730",0,0,0,5171,0,0,0
"731",0,0,0,5171,0,0,0
"732",142,0,366,4663,0,0,0
"733",0,0,0,5171,0,0,0
"734",0,0,0,5171,0,0,0
"735",0,0,0,5171,0,0,0
"736",0,0,0,5171,0,0,0
"737",0,0,0,5171,0,0,0
"738",0,0,0,2534,2637,0,0
"739",0,0,0,3150,2021,0,0
"740",0,0,0,5171,0,0,0
"741",0,0,0,5171,0,0,0
"742",0,0,0,5171,0,0,0
"743",0,0,0,5171,0,0,0
"744",0,0,0,3704,1467,0,0
"745",0,0,0,5171,0,0,0
"746",1220,0,0,3951,0,0,0
"747",0,0,0,5171,0,0,0
"748",0,0,0,5171,0,0,0
"749",0,0,0,5171,0,0,0
"750",0,0,0,5171,0,0,0
"751",0,0,0,5171,0,0,0
"752",0,0,0,139,5032,0,0
"753",0,0,0,5171,0,0,0
"754",0,0,0,5171,0,0,0
"755",0,0,0,5171,0,0,0
"756",0,0,0,4927,244,0,0
"757",0,0,0,5171,0,0,0
"758",182,0,0,1601,3388,0,0
"759",0,0,0,5171,0,0,0
"760",0,175,0,4692,304,0,0
"761",0,0,0,5171,0,0,0
"762",0,0,0,5171,0,0,0
"763",0,0,0,5114,57,0,0
"764",0,0,0,5171,0,0,0
"765",0,0,0,3532,1639,0,0
"766",0,0,0,5171,0,0,0
