"12",0,0,14187,0,0,8128,0,12724
"13",0,0,12856,0,0,4422,5640,12121
"14",0,0,8580,0,0,6336,0,20123
"15",0,0,25480,0,0,2443,0,7116
"16",0,2681,20749,0,0,4915,0,6694
"1",0,0,13576,0,0,11788,0,9675
"2",503,0,12636,0,0,7988,881,13031
"3",0,3062,11414,0,0,11370,2259,6934
"4",0,0,20938,0,0,11128,0,2973
"5",0,0,13169,0,0,4111,0,17759
"6",0,2952,4028,0,0,10317,0,17742
"7",0,0,9596,0,0,8719,0,16724
"8",213,3580,12537,0,0,5253,4988,8468
"9",0,0,8261,0,0,13476,0,13302
"10",0,0,5201,0,0,2218,4304,23316
"11",0,0,15677,0,2093,5529,0,11740
"12",0,1068,12736,0,0,7413,0,13822
"13",0,0,12592,0,0,6380,0,16067
"14",0,3534,13684,0,0,4736,840,12245
"15",0,0,18509,0,0,6036,0,10494
"16",0,0,16569,0,0,8864,2470,7136
"1",0,0,16109,0,0,7297,3352,8281
"2",0,0,20381,0,0,676,0,13982
"3",0,0,11687,0,0,12825,0,10527
"4",0,0,7936,0,0,13836,1649,11618
"5",0,0,17390,0,0,3061,4520,10068
"6",0,0,14444,0,0,5344,0,15251
"7",537,0,18543,0,0,4752,900,10307
"8",0,4596,5400,0,0,1052,0,23991
"9",0,0,15952,0,0,2321,0,16766
"10",1551,1934,15986,0,0,3400,0,12168
"11",256,0,8238,0,0,7037,718,18790
"12",0,0,18927,0,0,3973,2816,9323
"13",2305,0,12472,0,2884,1685,0,15693
"14",0,0,17845,0,0,5589,0,11605
"15",0,0,8562,0,0,8646,5847,11984
"16",0,3021,21715,0,0,4792,0,5511
"1",0,2788,9518,0,0,10846,0,11887
"2",0,0,9651,0,0,2098,0,23290
"3",0,0,17401,0,0,6683,0,10955
"4",0,0,22128,0,0,2333,472,10106
"5",0,0,14937,0,0,7088,0,13014
"6",0,0,20168,0,0,828,0,14043
"7",0,0,20875,0,0,5801,667,7696
"8",0,0,4925,0,0,8877,0,21237
"9",0,559,22673,0,0,2234,0,9573
"10",688,1576,7803,0,0,4654,0,20318
"11",0,168,15450,0,0,8477,0,10944
"12",0,2734,5961,0,0,4628,1197,20519
"13",0,0,11288,0,0,6614,0,17137
"14",0,0,15037,0,0,18739,0,1263
"15",0,0,12981,0,0,12402,0,9656
"16",0,0,14962,0,0,3326,0,16751
"1",0,0,12629,0,0,1028,0,21382
"2",2175,0,12427,0,0,3827,0,16610
"3",1871,1575,9559,0,0,5400,6530,10104
"4",0,0,17273,0,0,6607,0,11159
"5",0,0,15767,0,1399,6290,0,11583
"6",0,0,7375,0,0,17816,0,9848
"7",0,0,24762,593,0,1859,0,7825
"8",0,0,9708,0,0,7993,0,17338
"9",0,6918,13632,0,0,7054,158,7277
"10",0,0,25387,0,0,4516,1366,3770
"11",0,0,10315,0,0,6360,786,17578
"12",0,0,14583,0,0,12107,0,8349
"13",0,0,13270,0,0,4459,0,17310
"14",0,3153,8579,0,0,9753,0,13554
"15",0,3850,6765,0,0,8824,0,15600
"16",0,1568,14437,0,0,11788,364,6882
"1",0,4629,10066,0,0,8777,0,11567
"2",0,0,20408,0,1661,3412,0,9558
"3",0,0,22753,0,0,8765,0,3521
"4",0,3488,19743,0,0,4570,0,7238
"5",0,0,16433,0,0,1830,0,16776
"6",0,3833,4231,0,0,8357,2254,16364
"7",0,0,13286,0,0,5414,5306,11033
"8",0,0,20588,0,0,3789,2942,7720
"9",0,0,21426,0,0,1709,46,11858
"10",0,3534,10410,0,0,9888,0,11207
"11",0,0,17758,0,0,4192,0,13089
"12",0,2750,15905,0,0,7582,0,8802
"13",0,2185,5213,0,0,5242,2135,20264
"14",0,0,9318,0,0,16585,1416,7720
"15",953,0,13704,0,0,4048,906,15428
"16",0,0,13133,0,0,9517,0,12389
"1",0,0,12780,0,0,342,3666,18251
"2",0,326,11232,0,0,10762,3119,9600
"3",0,0,9425,0,0,9010,2833,13771
"4",599,374,7737,0,0,6495,3694,16140
"5",0,0,13105,0,0,15385,0,6549
"6",0,0,14640,0,0,12903,515,6981
"7",0,0,17511,0,0,1937,3199,12392
"8",0,0,12515,0,0,9355,0,13169
"9",0,0,24853,0,0,4486,0,5700
"10",0,902,8789,0,0,10335,0,15013
"11",0,0,5143,0,0,12562,0,17334
"12",2663,3802,16116,0,0,3126,53,9279
"13",0,0,13200,0,0,3640,0,18199
"14",0,209,11123,0,0,9214,0,14493
"15",0,1652,18145,0,0,5928,0,9314
"16",0,0,14467,0,0,6723,0,13849
"1",0,0,15740,0,0,900,0,18399
"2",0,0,18509,0,0,8830,0,7700
"3",0,2383,16862,0,0,6475,450,8869
"4",0,0,21347,0,0,7688,1198,4806
"5",0,0,6160,0,0,15699,2082,11098
"6",0,0,18253,0,0,2490,0,14296
"7",0,607,14390,0,0,2944,1068,16030
"8",0,2010,17739,0,0,7657,588,7045
"9",0,0,11665,0,0,11024,400,11950
"10",0,2195,19591,0,0,4839,0,8414
"11",0,0,22539,0,0,6300,0,6200
"12",0,2145,11873,0,0,2478,0,18543
"13",0,0,10558,0,0,6714,1088,16679
"14",0,0,12006,0,0,3105,0,19928
"15",0,1392,16049,0,0,5499,1408,10691
"16",0,2219,13205,0,0,11692,0,7923
"1",0,179,8797,0,0,11343,0,14720
"2",0,153,17327,0,0,4289,0,13270
"3",0,3582,8218,0,0,5988,0,17251
"4",0,0,17798,0,0,5211,0,12030
"5",0,0,9886,0,0,4477,0,20676
"6",0,1815,17565,0,0,5136,1939,8584
"7",0,0,17862,0,0,3187,0,13990
"8",899,0,10608,0,0,5188,0,18344
"9",0,0,2137,0,0,16554,0,16348
"10",0,0,21284,0,0,7846,0,5909
"11",0,2559,11797,0,0,7195,2390,11098
"12",0,0,10381,0,0,7808,0,16850
"13",0,0,12680,0,0,11003,4198,7158
"14",0,201,16331,0,0,2914,1430,14163
"15",0,0,19341,0,0,1771,1247,12680
"16",0,1590,14348,0,0,4911,0,14190
"1",2286,0,4081,0,0,8674,0,19998
"2",0,1869,12444,0,0,9245,1654,9827
"3",0,3557,20419,0,0,4615,0,6448
"4",0,0,8530,0,0,20194,0,6315
"5",0,0,15443,0,0,5906,0,13690
"6",0,0,10737,0,0,13468,0,10834
"7",5118,2034,9389,0,0,10163,2992,5343
"8",0,0,14145,0,0,9061,0,11833
"9",0,0,10687,0,0,8092,0,16260
"10",0,2481,14116,0,0,6562,0,11880
"11",0,0,9136,0,0,18665,0,7238
"12",0,1210,15040,0,0,6039,0,12750
"13",0,0,12271,0,0,7819,0,14949
"14",0,0,14136,0,1352,10919,0,8632
"15",0,0,11884,0,0,4625,2527,16003
"16",0,718,15112,0,0,5572,5302,8335
"1",0,0,10569,0,0,4685,0,19785
"2",0,0,4947,0,0,5677,3733,20682
"3",0,2529,13890,0,0,6588,0,12032
"4",0,0,13305,0,0,12300,8,9426
"5",0,0,6686,0,0,7911,0,20442
"6",1424,3214,10093,0,0,10083,0,10225
"7",0,0,11883,0,0,8893,0,14263
"8",0,0,16025,0,0,3761,0,15253
"9",0,0,13501,0,0,2137,0,19401
"10",0,0,9787,0,0,6204,0,19048
"11",0,2647,13986,0,0,11884,0,6522
"12",0,0,9319,0,0,10386,0,15334
"13",0,2087,28204,0,0,1586,464,2698
"14",0,0,14516,0,0,3789,0,16734
"15",0,0,7179,0,0,4882,0,22978
"16",297,0,10066,0,0,6970,0,17706
"1",0,0,22152,0,0,2875,0,10012
"2",1599,0,16522,0,0,7024,0,9894
"3",0,0,15933,0,0,4831,0,14275
"4",0,1355,15907,0,0,5874,21,11882
"5",0,2461,10163,0,0,7242,2814,12359
"6",0,0,15653,0,0,7760,0,11626
"7",0,0,20157,0,0,4512,717,9653
"8",0,0,9161,0,0,8690,0,17188
"9",0,0,11778,0,0,6824,2154,14283
"10",0,0,14862,0,0,10597,0,9580
"11",0,0,8597,0,0,16244,950,9248
"12",0,0,23935,0,0,2030,3220,5854
"13",0,1012,4845,0,0,11756,0,17426
"14",0,8589,9127,0,0,8011,0,9312
"15",0,487,7377,0,0,6035,0,21140
"16",0,0,20624,0,0,3049,2362,9004
